Order_ID,Ship_Mode,Customer_ID,Segment,State,Category,Sub_Category,Sales,order_date,ship_date,year,month,week,Lat,Long
CA-2016-165050,First Class,AH-10210,Consumer,New York,Technology,Phones,773.94,2016-12-07,2016-12-09,2016,12,49,42.165726,-74.948051
US-2017-131114,Second Class,RW-19630,Corporate,Illinois,Office Supplies,Supplies,20.568,2017-12-09,2017-12-13,2017,12,49,40.349457,-88.986137
US-2017-131114,Second Class,RW-19630,Corporate,Illinois,Office Supplies,Appliances,4.356,2017-12-09,2017-12-13,2017,12,49,40.349457,-88.986137
US-2017-131114,Second Class,RW-19630,Corporate,Illinois,Technology,Accessories,19.04,2017-12-09,2017-12-13,2017,12,49,40.349457,-88.986137
CA-2015-160066,Standard Class,AH-10075,Corporate,California,Office Supplies,Labels,5.22,2015-11-16,2015-11-22,2015,11,46,36.116203,-119.681564
CA-2017-109925,Second Class,IM-15070,Consumer,California,Office Supplies,Storage,84.84,2017-11-06,2017-11-10,2017,11,45,36.116203,-119.681564
CA-2016-160696,Standard Class,CK-12760,Corporate,Tennessee,Office Supplies,Fasteners,7.24,2016-09-06,2016-09-10,2016,9,36,35.747845,-86.692345
CA-2015-125171,Same Day,AG-10390,Consumer,New York,Office Supplies,Labels,14.4,2015-09-03,2015-09-03,2015,9,36,42.165726,-74.948051
CA-2017-149279,Standard Class,CL-12700,Home Office,Colorado,Office Supplies,Paper,15.552,2017-04-24,2017-04-28,2017,4,17,39.059811,-105.311104
CA-2017-149279,Standard Class,CL-12700,Home Office,Colorado,Furniture,Chairs,1325.76,2017-04-24,2017-04-28,2017,4,17,39.059811,-105.311104
CA-2017-149279,Standard Class,CL-12700,Home Office,Colorado,Office Supplies,Binders,3.108,2017-04-24,2017-04-28,2017,4,17,39.059811,-105.311104
CA-2018-107321,Standard Class,AW-10930,Home Office,California,Office Supplies,Binders,6.672,2018-08-31,2018-09-04,2018,8,35,36.116203,-119.681564
CA-2018-107321,Standard Class,AW-10930,Home Office,California,Technology,Phones,689.408,2018-08-31,2018-09-04,2018,8,35,36.116203,-119.681564
US-2018-122714,Standard Class,HG-14965,Corporate,Illinois,Office Supplies,Binders,1889.99,2018-12-07,2018-12-13,2018,12,49,40.349457,-88.986137
CA-2016-153038,Standard Class,RB-19645,Corporate,Tennessee,Office Supplies,Envelopes,55.936,2016-12-18,2016-12-25,2016,12,51,35.747845,-86.692345
CA-2016-153038,Standard Class,RB-19645,Corporate,Tennessee,Office Supplies,Labels,18.432,2016-12-18,2016-12-25,2016,12,51,35.747845,-86.692345
CA-2016-153038,Standard Class,RB-19645,Corporate,Tennessee,Furniture,Furnishings,20.32,2016-12-18,2016-12-25,2016,12,51,35.747845,-86.692345
CA-2015-132227,Standard Class,SZ-20035,Home Office,New York,Office Supplies,Binders,52.064,2015-11-04,2015-11-10,2015,11,44,42.165726,-74.948051
CA-2018-155824,Standard Class,KS-16300,Corporate,North Carolina,Office Supplies,Appliances,48.784,2018-03-10,2018-03-15,2018,3,10,35.630066,-79.806419
CA-2018-155824,Standard Class,KS-16300,Corporate,North Carolina,Office Supplies,Binders,13.092,2018-03-10,2018-03-15,2018,3,10,35.630066,-79.806419
CA-2017-129238,Standard Class,SC-20050,Home Office,California,Technology,Phones,109.592,2017-01-31,2017-02-04,2017,1,5,36.116203,-119.681564
CA-2017-129238,Standard Class,SC-20050,Home Office,California,Office Supplies,Paper,56.7,2017-01-31,2017-02-04,2017,1,5,36.116203,-119.681564
CA-2018-159688,Standard Class,AB-10060,Home Office,California,Technology,Accessories,79.99,2018-05-07,2018-05-12,2018,5,19,36.116203,-119.681564
CA-2017-136126,Same Day,EH-14125,Home Office,Virginia,Office Supplies,Supplies,69.5,2017-05-24,2017-05-24,2017,5,21,37.769337,-78.169968
CA-2017-136126,Same Day,EH-14125,Home Office,Virginia,Office Supplies,Paper,191.6,2017-05-24,2017-05-24,2017,5,21,37.769337,-78.169968
CA-2017-155033,Standard Class,CC-12475,Consumer,California,Office Supplies,Paper,10.56,2017-10-07,2017-10-12,2017,10,40,36.116203,-119.681564
CA-2015-156006,Second Class,TM-21010,Consumer,Mississippi,Technology,Accessories,47.79,2015-04-30,2015-05-02,2015,4,18,32.741646,-89.678696
CA-2016-158659,Second Class,SC-20695,Corporate,Indiana,Office Supplies,Storage,714.3,2016-11-10,2016-11-14,2016,11,45,39.849426,-86.258278
CA-2016-169796,Standard Class,Dp-13240,Home Office,New York,Technology,Machines,2321.9,2016-11-09,2016-11-14,2016,11,45,42.165726,-74.948051
CA-2016-169796,Standard Class,Dp-13240,Home Office,New York,Office Supplies,Storage,17.94,2016-11-09,2016-11-14,2016,11,45,42.165726,-74.948051
CA-2016-102876,Standard Class,LR-17035,Corporate,Pennsylvania,Office Supplies,Binders,9.522,2016-09-07,2016-09-14,2016,9,36,40.590752,-77.209755
CA-2016-102876,Standard Class,LR-17035,Corporate,Pennsylvania,Technology,Phones,791.964,2016-09-07,2016-09-14,2016,9,36,40.590752,-77.209755
CA-2016-102876,Standard Class,LR-17035,Corporate,Pennsylvania,Office Supplies,Binders,4.923,2016-09-07,2016-09-14,2016,9,36,40.590752,-77.209755
US-2018-139647,First Class,TS-21370,Corporate,Arizona,Furniture,Bookcases,209.979,2018-05-11,2018-05-13,2018,5,19,33.729759,-111.431221
US-2018-160465,Standard Class,SW-20350,Home Office,Ohio,Office Supplies,Binders,33.93,2018-07-21,2018-07-26,2018,7,29,40.388783,-82.764915
US-2018-160465,Standard Class,SW-20350,Home Office,Ohio,Office Supplies,Storage,222.32,2018-07-21,2018-07-26,2018,7,29,40.388783,-82.764915
US-2018-160465,Standard Class,SW-20350,Home Office,Ohio,Technology,Phones,210.564,2018-07-21,2018-07-26,2018,7,29,40.388783,-82.764915
CA-2015-153850,Standard Class,TH-21100,Consumer,Ohio,Furniture,Furnishings,35.168,2015-11-24,2015-11-29,2015,11,47,40.388783,-82.764915
CA-2015-153850,Standard Class,TH-21100,Consumer,Ohio,Technology,Phones,1502.376,2015-11-24,2015-11-29,2015,11,47,40.388783,-82.764915
CA-2015-127558,First Class,SS-20410,Consumer,California,Furniture,Furnishings,10.11,2015-11-15,2015-11-18,2015,11,46,36.116203,-119.681564
CA-2015-127558,First Class,SS-20410,Consumer,California,Technology,Accessories,772.47,2015-11-15,2015-11-18,2015,11,46,36.116203,-119.681564
CA-2015-127558,First Class,SS-20410,Consumer,California,Office Supplies,Supplies,20.46,2015-11-15,2015-11-18,2015,11,46,36.116203,-119.681564
CA-2018-136511,Second Class,MZ-17515,Corporate,New York,Office Supplies,Supplies,347.58,2018-03-23,2018-03-25,2018,3,12,42.165726,-74.948051
CA-2017-133795,Standard Class,JE-15475,Consumer,California,Technology,Accessories,72.64,2017-12-18,2017-12-24,2017,12,51,36.116203,-119.681564
CA-2017-133795,Standard Class,JE-15475,Consumer,California,Technology,Accessories,772.47,2017-12-18,2017-12-24,2017,12,51,36.116203,-119.681564
CA-2017-133795,Standard Class,JE-15475,Consumer,California,Furniture,Furnishings,39.92,2017-12-18,2017-12-24,2017,12,51,36.116203,-119.681564
US-2018-130953,Standard Class,RF-19735,Consumer,Oklahoma,Office Supplies,Binders,33.48,2018-07-29,2018-08-03,2018,7,30,35.565342,-96.928917
US-2018-130953,Standard Class,RF-19735,Consumer,Oklahoma,Technology,Phones,461.97,2018-07-29,2018-08-03,2018,7,30,35.565342,-96.928917
US-2018-130953,Standard Class,RF-19735,Consumer,Oklahoma,Office Supplies,Appliances,137.62,2018-07-29,2018-08-03,2018,7,30,35.565342,-96.928917
US-2018-130953,Standard Class,RF-19735,Consumer,Oklahoma,Furniture,Chairs,302.67,2018-07-29,2018-08-03,2018,7,30,35.565342,-96.928917
CA-2015-151792,Second Class,CV-12295,Consumer,Illinois,Technology,Accessories,239.976,2015-09-02,2015-09-07,2015,9,35,40.349457,-88.986137
CA-2018-139304,Standard Class,VG-21790,Consumer,California,Office Supplies,Art,8.34,2018-01-29,2018-02-02,2018,1,5,36.116203,-119.681564
CA-2018-139304,Standard Class,VG-21790,Consumer,California,Office Supplies,Supplies,8.57,2018-01-29,2018-02-02,2018,1,5,36.116203,-119.681564
CA-2018-139304,Standard Class,VG-21790,Consumer,California,Office Supplies,Binders,119.616,2018-01-29,2018-02-02,2018,1,5,36.116203,-119.681564
CA-2017-155166,Standard Class,BB-11545,Corporate,New Jersey,Furniture,Chairs,212.94,2017-12-26,2018-01-02,2017,12,52,40.298904,-74.521011
CA-2017-155166,Standard Class,BB-11545,Corporate,New Jersey,Office Supplies,Appliances,26.49,2017-12-26,2018-01-02,2017,12,52,40.298904,-74.521011
CA-2016-103954,Second Class,HR-14770,Home Office,Wisconsin,Furniture,Bookcases,687.4,2016-08-09,2016-08-13,2016,8,32,44.268543,-89.616508
CA-2015-169803,Standard Class,SC-20260,Corporate,Washington,Furniture,Tables,653.55,2015-04-06,2015-04-12,2015,4,14,47.400902,-121.490494
CA-2015-169803,Standard Class,SC-20260,Corporate,Washington,Technology,Accessories,33.9,2015-04-06,2015-04-12,2015,4,14,47.400902,-121.490494
CA-2018-141719,Second Class,EG-13900,Consumer,Illinois,Technology,Accessories,239.96,2018-11-17,2018-11-21,2018,11,46,40.349457,-88.986137
CA-2016-136469,First Class,TS-21370,Corporate,Delaware,Furniture,Tables,199.836,2016-07-11,2016-07-12,2016,7,28,39.318523,-75.507141
CA-2016-136469,First Class,TS-21370,Corporate,Delaware,Technology,Phones,716,2016-07-11,2016-07-12,2016,7,28,39.318523,-75.507141
CA-2016-136469,First Class,TS-21370,Corporate,Delaware,Office Supplies,Binders,221.06,2016-07-11,2016-07-12,2016,7,28,39.318523,-75.507141
CA-2017-158694,Second Class,AI-10855,Consumer,California,Office Supplies,Paper,67.71,2017-11-10,2017-11-13,2017,11,45,36.116203,-119.681564
CA-2017-158694,Second Class,AI-10855,Consumer,California,Office Supplies,Appliances,129.92,2017-11-10,2017-11-13,2017,11,45,36.116203,-119.681564
CA-2017-158694,Second Class,AI-10855,Consumer,California,Furniture,Furnishings,467.46,2017-11-10,2017-11-13,2017,11,45,36.116203,-119.681564
CA-2017-158694,Second Class,AI-10855,Consumer,California,Office Supplies,Paper,61.4,2017-11-10,2017-11-13,2017,11,45,36.116203,-119.681564
CA-2017-158694,Second Class,AI-10855,Consumer,California,Office Supplies,Storage,720.76,2017-11-10,2017-11-13,2017,11,45,36.116203,-119.681564
CA-2017-158694,Second Class,AI-10855,Consumer,California,Office Supplies,Binders,5.184,2017-11-10,2017-11-13,2017,11,45,36.116203,-119.681564
CA-2017-158694,Second Class,AI-10855,Consumer,California,Office Supplies,Art,14.7,2017-11-10,2017-11-13,2017,11,45,36.116203,-119.681564
US-2015-104759,Standard Class,DD-13570,Consumer,Illinois,Office Supplies,Binders,8.134,2015-03-31,2015-04-04,2015,3,13,40.349457,-88.986137
US-2015-104759,Standard Class,DD-13570,Consumer,Illinois,Technology,Accessories,79.984,2015-03-31,2015-04-04,2015,3,13,40.349457,-88.986137
CA-2016-150511,Standard Class,AB-10060,Home Office,Washington,Office Supplies,Paper,18.54,2016-09-18,2016-09-24,2016,9,38,47.400902,-121.490494
CA-2016-134922,Standard Class,KB-16240,Corporate,Pennsylvania,Office Supplies,Envelopes,24.4,2016-11-07,2016-11-11,2016,11,45,40.590752,-77.209755
US-2018-120607,Same Day,JC-15775,Consumer,Georgia,Office Supplies,Paper,195.64,2018-05-19,2018-05-19,2018,5,20,33.040619,-83.643074
CA-2016-141243,Second Class,AH-10465,Consumer,Texas,Technology,Accessories,398.4,2016-01-03,2016-01-08,2016,1,1,31.054487,-97.563461
CA-2016-141243,Second Class,AH-10465,Consumer,Texas,Office Supplies,Art,7.056,2016-01-03,2016-01-08,2016,1,1,31.054487,-97.563461
CA-2016-141243,Second Class,AH-10465,Consumer,Texas,Furniture,Bookcases,1352.3976,2016-01-03,2016-01-08,2016,1,1,31.054487,-97.563461
CA-2016-162166,First Class,NM-18520,Consumer,California,Office Supplies,Paper,26.4,2016-09-08,2016-09-11,2016,9,36,36.116203,-119.681564
CA-2016-162166,First Class,NM-18520,Consumer,California,Office Supplies,Storage,41.88,2016-09-08,2016-09-11,2016,9,36,36.116203,-119.681564
CA-2017-120796,Standard Class,CS-11950,Consumer,Pennsylvania,Office Supplies,Binders,99.846,2017-04-03,2017-04-07,2017,4,14,40.590752,-77.209755
CA-2017-109722,Second Class,TP-21130,Consumer,Kentucky,Technology,Phones,699.98,2017-12-05,2017-12-07,2017,12,49,37.66814,-84.670067
CA-2017-109722,Second Class,TP-21130,Consumer,Kentucky,Office Supplies,Storage,584.82,2017-12-05,2017-12-07,2017,12,49,37.66814,-84.670067
CA-2016-136798,Standard Class,DL-12925,Consumer,Minnesota,Office Supplies,Binders,43.98,2016-05-08,2016-05-12,2016,5,19,45.694454,-93.900192
CA-2016-136798,Standard Class,DL-12925,Consumer,Minnesota,Technology,Phones,377.97,2016-05-08,2016-05-12,2016,5,19,45.694454,-93.900192
CA-2016-136798,Standard Class,DL-12925,Consumer,Minnesota,Furniture,Furnishings,123.96,2016-05-08,2016-05-12,2016,5,19,45.694454,-93.900192
CA-2018-122196,First Class,CA-12265,Consumer,Delaware,Technology,Phones,391.98,2018-09-22,2018-09-24,2018,9,38,39.318523,-75.507141
CA-2018-142090,Standard Class,SC-20380,Consumer,North Carolina,Technology,Accessories,383.976,2018-11-30,2018-12-07,2018,11,48,35.630066,-79.806419
CA-2018-142090,Standard Class,SC-20380,Consumer,North Carolina,Furniture,Tables,1781.682,2018-11-30,2018-12-07,2018,11,48,35.630066,-79.806419
CA-2018-160934,Standard Class,TT-21460,Home Office,California,Office Supplies,Art,21.4,2018-01-15,2018-01-19,2018,1,3,36.116203,-119.681564
CA-2015-124478,Standard Class,MA-17560,Home Office,Michigan,Technology,Copiers,549.99,2015-08-08,2015-08-12,2015,8,32,43.326618,-84.536095
CA-2015-124478,Standard Class,MA-17560,Home Office,Michigan,Office Supplies,Appliances,167.535,2015-08-08,2015-08-12,2015,8,32,43.326618,-84.536095
CA-2015-124478,Standard Class,MA-17560,Home Office,Michigan,Office Supplies,Envelopes,38.34,2015-08-08,2015-08-12,2015,8,32,43.326618,-84.536095
CA-2015-124478,Standard Class,MA-17560,Home Office,Michigan,Furniture,Furnishings,53.88,2015-08-08,2015-08-12,2015,8,32,43.326618,-84.536095
CA-2015-124478,Standard Class,MA-17560,Home Office,Michigan,Technology,Phones,299.98,2015-08-08,2015-08-12,2015,8,32,43.326618,-84.536095
CA-2016-145485,Same Day,JM-16195,Consumer,California,Office Supplies,Storage,62.8,2016-11-05,2016-11-05,2016,11,45,36.116203,-119.681564
CA-2018-151071,Second Class,MB-18085,Consumer,California,Office Supplies,Binders,13.904,2018-04-25,2018-04-29,2018,4,17,36.116203,-119.681564
CA-2015-134572,Second Class,SV-20365,Consumer,Texas,Furniture,Tables,744.1,2015-04-20,2015-04-22,2015,4,16,31.054487,-97.563461
CA-2015-134572,Second Class,SV-20365,Consumer,Texas,Office Supplies,Storage,44.84,2015-04-20,2015-04-22,2015,4,16,31.054487,-97.563461
CA-2015-134572,Second Class,SV-20365,Consumer,Texas,Furniture,Tables,401.59,2015-04-20,2015-04-22,2015,4,16,31.054487,-97.563461
CA-2018-143217,Standard Class,CG-12040,Home Office,Wisconsin,Office Supplies,Binders,18.24,2018-11-11,2018-11-17,2018,11,45,44.268543,-89.616508
US-2018-133312,Standard Class,BD-11500,Consumer,California,Furniture,Bookcases,359.499,2018-11-25,2018-11-29,2018,11,47,36.116203,-119.681564
US-2018-133312,Standard Class,BD-11500,Consumer,California,Office Supplies,Storage,10.48,2018-11-25,2018-11-29,2018,11,47,36.116203,-119.681564
US-2016-137533,Same Day,JK-15640,Home Office,Ohio,Office Supplies,Paper,20.736,2016-12-18,2016-12-18,2016,12,51,40.388783,-82.764915
CA-2017-155138,Standard Class,JM-15580,Consumer,North Carolina,Technology,Accessories,35.168,2017-09-08,2017-09-12,2017,9,36,35.630066,-79.806419
CA-2017-155138,Standard Class,JM-15580,Consumer,North Carolina,Office Supplies,Paper,64.704,2017-09-08,2017-09-12,2017,9,36,35.630066,-79.806419
CA-2017-108350,Second Class,SC-20230,Corporate,Massachusetts,Office Supplies,Paper,105.52,2017-06-06,2017-06-09,2017,6,23,42.230171,-71.530106
CA-2016-144302,Standard Class,ME-17320,Home Office,Texas,Office Supplies,Binders,5.792,2016-06-19,2016-06-23,2016,6,25,31.054487,-97.563461
CA-2016-109001,Standard Class,KN-16390,Corporate,Pennsylvania,Technology,Phones,466.158,2016-03-05,2016-03-09,2016,3,10,40.590752,-77.209755
CA-2016-109001,Standard Class,KN-16390,Corporate,Pennsylvania,Technology,Accessories,10.312,2016-03-05,2016-03-09,2016,3,10,40.590752,-77.209755
CA-2016-109001,Standard Class,KN-16390,Corporate,Pennsylvania,Office Supplies,Binders,2.556,2016-03-05,2016-03-09,2016,3,10,40.590752,-77.209755
CA-2018-132738,First Class,HM-14860,Corporate,Colorado,Office Supplies,Paper,7.968,2018-08-04,2018-08-07,2018,8,31,39.059811,-105.311104
CA-2018-132738,First Class,HM-14860,Corporate,Colorado,Office Supplies,Envelopes,8.784,2018-08-04,2018-08-07,2018,8,31,39.059811,-105.311104
CA-2018-156720,Standard Class,JM-15580,Consumer,Colorado,Office Supplies,Fasteners,3.024,2018-12-30,2019-01-03,2018,12,52,39.059811,-105.311104
CA-2016-119102,Standard Class,KH-16690,Corporate,Rhode Island,Office Supplies,Storage,51.45,2016-05-23,2016-05-27,2016,5,21,41.680893,-71.51178
US-2015-140452,Standard Class,BK-11260,Consumer,Illinois,Office Supplies,Appliances,14.016,2015-12-06,2015-12-10,2015,12,49,40.349457,-88.986137
US-2015-140452,Standard Class,BK-11260,Consumer,Illinois,Furniture,Tables,214.95,2015-12-06,2015-12-10,2015,12,49,40.349457,-88.986137
US-2015-140452,Standard Class,BK-11260,Consumer,Illinois,Technology,Phones,35.04,2015-12-06,2015-12-10,2015,12,49,40.349457,-88.986137
US-2015-140452,Standard Class,BK-11260,Consumer,Illinois,Furniture,Furnishings,10.776,2015-12-06,2015-12-10,2015,12,49,40.349457,-88.986137
US-2015-140452,Standard Class,BK-11260,Consumer,Illinois,Office Supplies,Binders,4.6,2015-12-06,2015-12-10,2015,12,49,40.349457,-88.986137
US-2015-140452,Standard Class,BK-11260,Consumer,Illinois,Office Supplies,Storage,35.168,2015-12-06,2015-12-10,2015,12,49,40.349457,-88.986137
CA-2016-141936,Standard Class,PN-18775,Home Office,California,Office Supplies,Binders,19.152,2016-08-07,2016-08-12,2016,8,32,36.116203,-119.681564
CA-2015-158442,Same Day,AZ-10750,Consumer,Texas,Office Supplies,Art,4.448,2015-03-17,2015-03-17,2015,3,11,31.054487,-97.563461
CA-2015-158442,Same Day,AZ-10750,Consumer,Texas,Office Supplies,Paper,5.184,2015-03-17,2015-03-17,2015,3,11,31.054487,-97.563461
CA-2015-158442,Same Day,AZ-10750,Consumer,Texas,Office Supplies,Paper,15.552,2015-03-17,2015-03-17,2015,3,11,31.054487,-97.563461
CA-2016-167374,Second Class,GM-14500,Consumer,Pennsylvania,Office Supplies,Paper,40.032,2016-03-26,2016-03-30,2016,3,13,40.590752,-77.209755
CA-2016-167374,Second Class,GM-14500,Consumer,Pennsylvania,Technology,Accessories,16.776,2016-03-26,2016-03-30,2016,3,13,40.590752,-77.209755
CA-2015-116568,Standard Class,BM-11785,Consumer,Florida,Furniture,Chairs,186.304,2015-12-14,2015-12-20,2015,12,50,27.766279,-81.686783
CA-2016-147102,Standard Class,NH-18610,Corporate,Georgia,Technology,Accessories,66.36,2016-09-19,2016-09-26,2016,9,38,33.040619,-83.643074
CA-2018-132213,First Class,PN-18775,Home Office,Tennessee,Office Supplies,Art,42.048,2018-04-25,2018-04-26,2018,4,17,35.747845,-86.692345
CA-2018-132213,First Class,PN-18775,Home Office,Tennessee,Office Supplies,Art,67.92,2018-04-25,2018-04-26,2018,4,17,35.747845,-86.692345
CA-2015-138450,Standard Class,EH-13765,Corporate,Pennsylvania,Office Supplies,Envelopes,52.512,2015-10-18,2015-10-22,2015,10,42,40.590752,-77.209755
CA-2015-138450,Standard Class,EH-13765,Corporate,Pennsylvania,Office Supplies,Storage,186.912,2015-10-18,2015-10-22,2015,10,42,40.590752,-77.209755
CA-2015-138450,Standard Class,EH-13765,Corporate,Pennsylvania,Office Supplies,Paper,10.048,2015-10-18,2015-10-22,2015,10,42,40.590752,-77.209755
CA-2016-153073,Same Day,HA-14905,Consumer,Illinois,Furniture,Furnishings,17.496,2016-11-13,2016-11-13,2016,11,46,40.349457,-88.986137
CA-2017-147970,Second Class,AB-10150,Consumer,Texas,Office Supplies,Paper,15.552,2017-01-31,2017-02-02,2017,1,5,31.054487,-97.563461
CA-2017-150658,Standard Class,MS-17365,Consumer,New Mexico,Office Supplies,Binders,10.776,2017-11-17,2017-11-22,2017,11,46,34.840515,-106.248482
CA-2018-125640,Standard Class,DD-13570,Consumer,Pennsylvania,Office Supplies,Labels,3.304,2018-07-25,2018-07-29,2018,7,30,40.590752,-77.209755
CA-2018-154137,Standard Class,MT-17815,Consumer,New York,Office Supplies,Storage,35.48,2018-11-11,2018-11-17,2018,11,45,42.165726,-74.948051
CA-2016-127173,Standard Class,GM-14500,Consumer,New York,Office Supplies,Fasteners,34.44,2016-09-26,2016-10-03,2016,9,39,42.165726,-74.948051
CA-2016-127173,Standard Class,GM-14500,Consumer,New York,Technology,Machines,629.93,2016-09-26,2016-10-03,2016,9,39,42.165726,-74.948051
CA-2016-127173,Standard Class,GM-14500,Consumer,New York,Office Supplies,Binders,79.056,2016-09-26,2016-10-03,2016,9,39,42.165726,-74.948051
CA-2015-149538,Standard Class,KB-16585,Corporate,Louisiana,Office Supplies,Storage,232.55,2015-04-04,2015-04-08,2015,4,14,31.169546,-91.867805
CA-2015-149538,Standard Class,KB-16585,Corporate,Louisiana,Technology,Accessories,99.98,2015-04-04,2015-04-08,2015,4,14,31.169546,-91.867805
CA-2015-149538,Standard Class,KB-16585,Corporate,Louisiana,Office Supplies,Paper,19.44,2015-04-04,2015-04-08,2015,4,14,31.169546,-91.867805
CA-2015-149538,Standard Class,KB-16585,Corporate,Louisiana,Office Supplies,Paper,12.96,2015-04-04,2015-04-08,2015,4,14,31.169546,-91.867805
CA-2015-160766,Same Day,DM-13015,Consumer,New York,Furniture,Tables,464.292,2015-09-14,2015-09-14,2015,9,37,42.165726,-74.948051
CA-2015-160766,Same Day,DM-13015,Consumer,New York,Office Supplies,Envelopes,68.46,2015-09-14,2015-09-14,2015,9,37,42.165726,-74.948051
CA-2015-160766,Same Day,DM-13015,Consumer,New York,Technology,Machines,2799.96,2015-09-14,2015-09-14,2015,9,37,42.165726,-74.948051
CA-2015-160766,Same Day,DM-13015,Consumer,New York,Office Supplies,Appliances,601.3,2015-09-14,2015-09-14,2015,9,37,42.165726,-74.948051
CA-2015-160766,Same Day,DM-13015,Consumer,New York,Technology,Phones,16.99,2015-09-14,2015-09-14,2015,9,37,42.165726,-74.948051
CA-2015-160766,Same Day,DM-13015,Consumer,New York,Technology,Phones,287.97,2015-09-14,2015-09-14,2015,9,37,42.165726,-74.948051
CA-2015-160766,Same Day,DM-13015,Consumer,New York,Office Supplies,Paper,44.82,2015-09-14,2015-09-14,2015,9,37,42.165726,-74.948051
CA-2018-146626,Standard Class,BP-11185,Corporate,California,Furniture,Furnishings,101.12,2018-12-29,2019-01-05,2018,12,52,36.116203,-119.681564
CA-2016-123330,Standard Class,EP-13915,Consumer,Florida,Technology,Phones,107.976,2016-06-21,2016-06-27,2016,6,25,27.766279,-81.686783
CA-2018-155607,Standard Class,FG-14260,Home Office,New York,Office Supplies,Appliances,58.73,2018-11-26,2018-11-30,2018,11,48,42.165726,-74.948051
CA-2018-155607,Standard Class,FG-14260,Home Office,New York,Office Supplies,Binders,93.344,2018-11-26,2018-11-30,2018,11,48,42.165726,-74.948051
CA-2017-151323,Standard Class,AB-10255,Home Office,Washington,Office Supplies,Fasteners,17.05,2017-10-23,2017-10-28,2017,10,43,47.400902,-121.490494
CA-2016-146696,Standard Class,RD-19480,Consumer,California,Office Supplies,Binders,8.096,2016-12-14,2016-12-19,2016,12,50,36.116203,-119.681564
CA-2017-128972,Standard Class,TS-21430,Corporate,Oklahoma,Furniture,Furnishings,30.36,2017-11-13,2017-11-17,2017,11,46,35.565342,-96.928917
CA-2018-128335,Standard Class,JA-15970,Consumer,New York,Office Supplies,Envelopes,23.34,2018-09-29,2018-10-05,2018,9,39,42.165726,-74.948051
CA-2018-128335,Standard Class,JA-15970,Consumer,New York,Office Supplies,Paper,51.55,2018-09-29,2018-10-05,2018,9,39,42.165726,-74.948051
CA-2016-154886,Standard Class,SW-20455,Consumer,California,Technology,Accessories,119.9,2016-11-08,2016-11-12,2016,11,45,36.116203,-119.681564
CA-2017-111213,Standard Class,FP-14320,Consumer,New York,Furniture,Chairs,1317.492,2017-04-01,2017-04-05,2017,4,13,42.165726,-74.948051
CA-2017-111213,Standard Class,FP-14320,Consumer,New York,Office Supplies,Supplies,63.84,2017-04-01,2017-04-05,2017,4,13,42.165726,-74.948051
CA-2017-111213,Standard Class,FP-14320,Consumer,New York,Office Supplies,Binders,3.592,2017-04-01,2017-04-05,2017,4,13,42.165726,-74.948051
CA-2018-161333,Standard Class,JL-15835,Consumer,California,Furniture,Furnishings,86.26,2018-02-02,2018-02-07,2018,2,5,36.116203,-119.681564
CA-2018-161333,Standard Class,JL-15835,Consumer,California,Office Supplies,Storage,139.04,2018-02-02,2018-02-07,2018,2,5,36.116203,-119.681564
CA-2018-161333,Standard Class,JL-15835,Consumer,California,Office Supplies,Appliances,46.8,2018-02-02,2018-02-07,2018,2,5,36.116203,-119.681564
CA-2018-128734,Standard Class,JL-15175,Home Office,Arizona,Furniture,Furnishings,8.544,2018-12-24,2018-12-31,2018,12,52,33.729759,-111.431221
CA-2018-128734,Standard Class,JL-15175,Home Office,Arizona,Furniture,Chairs,842.376,2018-12-24,2018-12-31,2018,12,52,33.729759,-111.431221
CA-2015-141796,Same Day,JG-15160,Consumer,New York,Technology,Phones,1214.85,2015-06-21,2015-06-21,2015,6,25,42.165726,-74.948051
CA-2018-125101,Second Class,SH-19975,Corporate,California,Office Supplies,Storage,67.78,2018-03-06,2018-03-10,2018,3,10,36.116203,-119.681564
CA-2018-169929,First Class,LS-17200,Corporate,Montana,Office Supplies,Storage,39.9,2018-09-25,2018-09-28,2018,9,39,46.921925,-110.454353
US-2015-121566,Standard Class,CS-11860,Consumer,New York,Office Supplies,Binders,2.688,2015-06-30,2015-07-06,2015,6,26,42.165726,-74.948051
US-2015-121566,Standard Class,CS-11860,Consumer,New York,Office Supplies,Art,6.6,2015-06-30,2015-07-06,2015,6,26,42.165726,-74.948051
US-2016-124219,First Class,KW-16570,Consumer,Missouri,Office Supplies,Binders,28.4,2016-08-07,2016-08-08,2016,8,32,38.456085,-92.288368
US-2016-124219,First Class,KW-16570,Consumer,Missouri,Furniture,Furnishings,212.94,2016-08-07,2016-08-08,2016,8,32,38.456085,-92.288368
CA-2018-163006,Second Class,GH-14410,Home Office,Illinois,Technology,Phones,1001.584,2018-06-30,2018-07-04,2018,6,26,40.349457,-88.986137
CA-2018-163006,Second Class,GH-14410,Home Office,Illinois,Furniture,Chairs,569.058,2018-06-30,2018-07-04,2018,6,26,40.349457,-88.986137
CA-2018-163006,Second Class,GH-14410,Home Office,Illinois,Furniture,Furnishings,14.224,2018-06-30,2018-07-04,2018,6,26,40.349457,-88.986137
CA-2016-156146,Second Class,AG-10495,Corporate,Arizona,Technology,Phones,105.584,2016-10-26,2016-10-30,2016,10,43,33.729759,-111.431221
